year,weekNumber,location,product,price_per_kg,posting_date,spain_dgroup,spain_dsubgroup,spain_dtype,spain_dsubtype,spain_total_damage,spain_ppl_affected,spain_dcount,spain_no_disaster,egypt_dgroup,egypt_dsubgroup,egypt_dtype,egypt_dsubtype,egypt_total_damage,egypt_ppl_affected,egypt_dcount,egypt_no_disaster,south africa_dgroup,south africa_dsubgroup,south africa_dtype,south africa_dsubtype,south africa_total_damage,south africa_ppl_affected,south africa_dcount,south africa_no_disaster,egypt_max_temp,egypt_min_temp,egypt_precipitation,egypt_rain,egypt_wind_speed,egypt_sunshine,south africa_max_temp,south africa_min_temp,south africa_precipitation,south africa_rain,south africa_wind_speed,south africa_sunshine,spain_max_temp,spain_min_temp,spain_precipitation,spain_rain,spain_wind_speed,spain_sunshine,egypt_tariff,sa_tariff
2004,10,European Union,lemons,0.3045,2004-03-01,,,,,,,,,Natural,Meteorological,Storm,Storm (General),,42.0,3,1.0,Natural,Climatological,Drought,Drought,,15000000.0,3,4.0,28.38293795620438,15.729197080291971,78.8,0.0718978102189781,17.203832116788323,38213.81934306569,24.80401459854015,14.55,1579.5,1.9215328467153285,17.337347931873477,34709.89523114355,23.549739311783107,14.811730969760168,2078.5,1.0836809176225235,16.706152241918666,35945.26069343066,,
2004,10,European Union,mandarins,0.4536,2004-03-01,,,,,,,,,Natural,Meteorological,Storm,Storm (General),,42.0,3,1.0,Natural,Climatological,Drought,Drought,,15000000.0,3,4.0,28.38293795620438,15.729197080291971,78.8,0.0718978102189781,17.203832116788323,38213.81934306569,24.80401459854015,14.55,1579.5,1.9215328467153285,17.337347931873477,34709.89523114355,23.549739311783107,14.811730969760168,2078.5,1.0836809176225235,16.706152241918666,35945.26069343066,,
2004,10,European Union,oranges,0.3310666666666667,2004-03-01,,,,,,,,,Natural,Meteorological,Storm,Storm (General),,42.0,3,1.0,Natural,Climatological,Drought,Drought,,15000000.0,3,4.0,28.38293795620438,15.729197080291971,78.8,0.0718978102189781,17.203832116788323,38213.81934306569,24.80401459854015,14.55,1579.5,1.9215328467153285,17.337347931873477,34709.89523114355,23.549739311783107,14.811730969760168,2078.5,1.0836809176225235,16.706152241918666,35945.26069343066,,
2004,11,European Union,lemons,0.2984,2004-03-08,,,,,,,,,Natural,Meteorological,Storm,Storm (General),,42.0,3,1.0,Natural,Climatological,Drought,Drought,,15000000.0,3,4.0,28.200547445255474,15.624452554744527,87.6,0.07992700729927006,17.22244525547445,37845.50666058394,24.874695863746958,14.711070559610706,1660.4,2.0199513381995136,17.515693430656935,34540.647700729925,23.250886339937434,14.50667361835245,2078.3,1.0835766423357664,16.723826903023983,35621.69133993743,,
2004,11,European Union,mandarins,0.452,2004-03-08,,,,,,,,,Natural,Meteorological,Storm,Storm (General),,42.0,3,1.0,Natural,Climatological,Drought,Drought,,15000000.0,3,4.0,28.200547445255474,15.624452554744527,87.6,0.07992700729927006,17.22244525547445,37845.50666058394,24.874695863746958,14.711070559610706,1660.4,2.0199513381995136,17.515693430656935,34540.647700729925,23.250886339937434,14.50667361835245,2078.3,1.0835766423357664,16.723826903023983,35621.69133993743,,
2004,11,European Union,oranges,0.283625,2004-03-08,,,,,,,,,Natural,Meteorological,Storm,Storm (General),,42.0,3,1.0,Natural,Climatological,Drought,Drought,,15000000.0,3,4.0,28.200547445255474,15.624452554744527,87.6,0.07992700729927006,17.22244525547445,37845.50666058394,24.874695863746958,14.711070559610706,1660.4,2.0199513381995136,17.515693430656935,34540.647700729925,23.250886339937434,14.50667361835245,2078.3,1.0835766423357664,16.723826903023983,35621.69133993743,,
2004,12,European Union,lemons,0.3054,2004-03-15,,,,,,,,,Natural,Meteorological,Storm,Storm (General),,42.0,3,1.0,Natural,Climatological,Drought,Drought,,15000000.0,3,4.0,27.86806569343066,15.357755474452553,87.4,0.07974452554744527,17.224087591240874,37662.27957116788,24.971532846715327,14.891605839416059,1723.1,2.096228710462287,17.577980535279806,34473.20621654501,22.896611053180393,14.217883211678833,2171.7,1.1322732012513033,16.72711157455683,35166.99220020855,,
2004,12,European Union,mandarins,0.4167,2004-03-15,,,,,,,,,Natural,Meteorological,Storm,Storm (General),,42.0,3,1.0,Natural,Climatological,Drought,Drought,,15000000.0,3,4.0,27.86806569343066,15.357755474452553,87.4,0.07974452554744527,17.224087591240874,37662.27957116788,24.971532846715327,14.891605839416059,1723.1,2.096228710462287,17.577980535279806,34473.20621654501,22.896611053180393,14.217883211678833,2171.7,1.1322732012513033,16.72711157455683,35166.99220020855,,
2004,12,European Union,oranges,0.294675,2004-03-15,,,,,,,,,Natural,Meteorological,Storm,Storm (General),,42.0,3,1.0,Natural,Climatological,Drought,Drought,,15000000.0,3,4.0,27.86806569343066,15.357755474452553,87.4,0.07974452554744527,17.224087591240874,37662.27957116788,24.971532846715327,14.891605839416059,1723.1,2.096228710462287,17.577980535279806,34473.20621654501,22.896611053180393,14.217883211678833,2171.7,1.1322732012513033,16.72711157455683,35166.99220020855,,
2004,13,European Union,lemons,0.33,2004-03-22,,,,,,,,,Natural,Meteorological,Storm,Storm (General),,42.0,3,1.0,Natural,Climatological,Drought,Drought,,15000000.0,3,4.0,27.490784671532847,15.054744525547445,87.4,0.07974452554744527,17.179835766423356,37500.82171532847,25.135401459854013,15.058880778588808,1716.6,2.0883211678832114,17.53661800486618,34611.43396593674,22.571949947862358,13.94718456725756,2214.6,1.154640250260688,16.688633993743483,34850.761063607926,,
2004,13,European Union,mandarins,0.4134,2004-03-22,,,,,,,,,Natural,Meteorological,Storm,Storm (General),,42.0,3,1.0,Natural,Climatological,Drought,Drought,,15000000.0,3,4.0,27.490784671532847,15.054744525547445,87.4,0.07974452554744527,17.179835766423356,37500.82171532847,25.135401459854013,15.058880778588808,1716.6,2.0883211678832114,17.53661800486618,34611.43396593674,22.571949947862358,13.94718456725756,2214.6,1.154640250260688,16.688633993743483,34850.761063607926,,
2004,13,European Union,oranges,0.289375,2004-03-22,,,,,,,,,Natural,Meteorological,Storm,Storm (General),,42.0,3,1.0,Natural,Climatological,Drought,Drought,,15000000.0,3,4.0,27.490784671532847,15.054744525547445,87.4,0.07974452554744527,17.179835766423356,37500.82171532847,25.135401459854013,15.058880778588808,1716.6,2.0883211678832114,17.53661800486618,34611.43396593674,22.571949947862358,13.94718456725756,2214.6,1.154640250260688,16.688633993743483,34850.761063607926,,
2004,14,European Union,lemons,0.2369,2004-03-29,,,,,,,,,Natural,Meteorological,Storm,Storm (General),,42.0,3,1.0,Natural,Climatological,Drought,Drought,,15000000.0,3,4.0,27.23905109489051,14.816332116788322,87.4,0.07974452554744527,17.15255474452555,37340.779416058394,25.329075425790755,15.286496350364963,1793.9,2.1823600973236013,17.522992700729926,34651.05905109489,22.16511991657977,13.633837330552659,2404.2,1.2534932221063606,16.810844629822732,34309.65631386862,,
2004,14,European Union,mandarins,0.369,2004-03-29,,,,,,,,,Natural,Meteorological,Storm,Storm (General),,42.0,3,1.0,Natural,Climatological,Drought,Drought,,15000000.0,3,4.0,27.23905109489051,14.816332116788322,87.4,0.07974452554744527,17.15255474452555,37340.779416058394,25.329075425790755,15.286496350364963,1793.9,2.1823600973236013,17.522992700729926,34651.05905109489,22.16511991657977,13.633837330552659,2404.2,1.2534932221063606,16.810844629822732,34309.65631386862,,
2004,14,European Union,oranges,0.2282666666666667,2004-03-29,,,,,,,,,Natural,Meteorological,Storm,Storm (General),,42.0,3,1.0,Natural,Climatological,Drought,Drought,,15000000.0,3,4.0,27.23905109489051,14.816332116788322,87.4,0.07974452554744527,17.15255474452555,37340.779416058394,25.329075425790755,15.286496350364963,1793.9,2.1823600973236013,17.522992700729926,34651.05905109489,22.16511991657977,13.633837330552659,2404.2,1.2534932221063606,16.810844629822732,34309.65631386862,,
2004,15,European Union,lemons,0.2961,2004-04-05,,,,,,,,,Natural,Meteorological,Storm,Storm (General),,42.0,3,1.0,Natural,Climatological,Drought,Drought,,15000000.0,3,4.0,27.048636363636362,14.644272727272728,88.7,0.08063636363636364,17.13536363636364,37210.74857272727,25.466787878787876,15.47090909090909,1825.2,2.2123636363636363,17.515636363636364,34696.37855757576,21.85735064935065,13.352155844155845,2612.8,1.3572987012987014,16.832363636363635,34081.8242961039,,
2004,15,European Union,mandarins,0.4627,2004-04-05,,,,,,,,,Natural,Meteorological,Storm,Storm (General),,42.0,3,1.0,Natural,Climatological,Drought,Drought,,15000000.0,3,4.0,27.048636363636362,14.644272727272728,88.7,0.08063636363636364,17.13536363636364,37210.74857272727,25.466787878787876,15.47090909090909,1825.2,2.2123636363636363,17.515636363636364,34696.37855757576,21.85735064935065,13.352155844155845,2612.8,1.3572987012987014,16.832363636363635,34081.8242961039,,
2004,15,European Union,oranges,0.30027499999999996,2004-04-05,,,,,,,,,Natural,Meteorological,Storm,Storm (General),,42.0,3,1.0,Natural,Climatological,Drought,Drought,,15000000.0,3,4.0,27.048636363636362,14.644272727272728,88.7,0.08063636363636364,17.13536363636364,37210.74857272727,25.466787878787876,15.47090909090909,1825.2,2.2123636363636363,17.515636363636364,34696.37855757576,21.85735064935065,13.352155844155845,2612.8,1.3572987012987014,16.832363636363635,34081.8242961039,,
2004,16,European Union,lemons,0.3213,2004-04-12,,,,,,,,,Natural,Meteorological,Storm,Storm (General),,42.0,3,1.0,Natural,Climatological,Drought,Drought,,15000000.0,3,4.0,26.79054545454545,14.37490909090909,89.0,0.0809090909090909,17.090545454545452,37116.66759090909,25.632848484848484,15.740121212121213,1904.9,2.308969696969697,17.528242424242425,34659.236739393935,21.488415584415584,13.058077922077922,2749.6,1.4283636363636363,16.806961038961038,33698.33017142857,,
2004,16,European Union,mandarins,0.4473,2004-04-12,,,,,,,,,Natural,Meteorological,Storm,Storm (General),,42.0,3,1.0,Natural,Climatological,Drought,Drought,,15000000.0,3,4.0,26.79054545454545,14.37490909090909,89.0,0.0809090909090909,17.090545454545452,37116.66759090909,25.632848484848484,15.740121212121213,1904.9,2.308969696969697,17.528242424242425,34659.236739393935,21.488415584415584,13.058077922077922,2749.6,1.4283636363636363,16.806961038961038,33698.33017142857,,
2004,16,European Union,oranges,0.294525,2004-04-12,,,,,,,,,Natural,Meteorological,Storm,Storm (General),,42.0,3,1.0,Natural,Climatological,Drought,Drought,,15000000.0,3,4.0,26.79054545454545,14.37490909090909,89.0,0.0809090909090909,17.090545454545452,37116.66759090909,25.632848484848484,15.740121212121213,1904.9,2.308969696969697,17.528242424242425,34659.236739393935,21.488415584415584,13.058077922077922,2749.6,1.4283636363636363,16.806961038961038,33698.33017142857,,
2004,17,European Union,lemons,0.2206,2004-04-19,,,,,,,,,Natural,Meteorological,Storm,Storm (General),,42.0,3,1.0,Natural,Climatological,Drought,Drought,,15000000.0,3,4.0,26.64718181818182,14.18590909090909,89.0,0.0809090909090909,17.08418181818182,37014.89878181818,25.738666666666667,15.921454545454546,1903.8,2.3076363636363637,17.577939393939392,34788.28915151515,21.14607792207792,12.747324675324675,2939.0,1.5267532467532468,16.950337662337663,33433.42148051948,,
2004,17,European Union,mandarins,0.45,2004-04-19,,,,,,,,,Natural,Meteorological,Storm,Storm (General),,42.0,3,1.0,Natural,Climatological,Drought,Drought,,15000000.0,3,4.0,26.64718181818182,14.18590909090909,89.0,0.0809090909090909,17.08418181818182,37014.89878181818,25.738666666666667,15.921454545454546,1903.8,2.3076363636363637,17.577939393939392,34788.28915151515,21.14607792207792,12.747324675324675,2939.0,1.5267532467532468,16.950337662337663,33433.42148051948,,
2004,17,European Union,oranges,0.22163333333333332,2004-04-19,,,,,,,,,Natural,Meteorological,Storm,Storm (General),,42.0,3,1.0,Natural,Climatological,Drought,Drought,,15000000.0,3,4.0,26.64718181818182,14.18590909090909,89.0,0.0809090909090909,17.08418181818182,37014.89878181818,25.738666666666667,15.921454545454546,1903.8,2.3076363636363637,17.577939393939392,34788.28915151515,21.14607792207792,12.747324675324675,2939.0,1.5267532467532468,16.950337662337663,33433.42148051948,,
2004,18,European Union,lemons,0.3454,2004-04-26,,,,,,,,,Natural,Meteorological,Storm,Storm (General),,42.0,3,1.0,Natural,Climatological,Drought,Drought,,15000000.0,3,4.0,26.39390909090909,13.969272727272728,93.2,0.08472727272727273,17.134363636363634,36966.253745454545,25.852363636363638,16.103151515151517,1927.0,2.335757575757576,17.55248484848485,34771.18290909091,20.84046753246753,12.447636363636365,2950.5,1.5327272727272727,17.01838961038961,33356.8731012987,,
2004,18,European Union,mandarins,0.4291,2004-04-26,,,,,,,,,Natural,Meteorological,Storm,Storm (General),,42.0,3,1.0,Natural,Climatological,Drought,Drought,,15000000.0,3,4.0,26.39390909090909,13.969272727272728,93.2,0.08472727272727273,17.134363636363634,36966.253745454545,25.852363636363638,16.103151515151517,1927.0,2.335757575757576,17.55248484848485,34771.18290909091,20.84046753246753,12.447636363636365,2950.5,1.5327272727272727,17.01838961038961,33356.8731012987,,
2004,18,European Union,oranges,0.3403666666666667,2004-04-26,,,,,,,,,Natural,Meteorological,Storm,Storm (General),,42.0,3,1.0,Natural,Climatological,Drought,Drought,,15000000.0,3,4.0,26.39390909090909,13.969272727272728,93.2,0.08472727272727273,17.134363636363634,36966.253745454545,25.852363636363638,16.103151515151517,1927.0,2.335757575757576,17.55248484848485,34771.18290909091,20.84046753246753,12.447636363636365,2950.5,1.5327272727272727,17.01838961038961,33356.8731012987,,
2004,19,European Union,lemons,0.3447,2004-05-03,,,,,,,,,Natural,Meteorological,Storm,Storm (General),,42.0,3,1.0,Natural,Climatological,Drought,Drought,,15000000.0,3,4.0,26.21788321167883,13.773266423357665,93.9,0.08567518248175184,17.258485401459854,36944.24783759125,25.850486618004865,16.216423357664233,1937.3,2.3568126520681263,17.544890510948903,34742.93180048662,20.428779979144945,12.102346193952034,3057.4,1.594056308654849,17.09822732012513,33121.31159541189,,
2004,19,European Union,mandarins,0.4222,2004-05-03,,,,,,,,,Natural,Meteorological,Storm,Storm (General),,42.0,3,1.0,Natural,Climatological,Drought,Drought,,15000000.0,3,4.0,26.21788321167883,13.773266423357665,93.9,0.08567518248175184,17.258485401459854,36944.24783759125,25.850486618004865,16.216423357664233,1937.3,2.3568126520681263,17.544890510948903,34742.93180048662,20.428779979144945,12.102346193952034,3057.4,1.594056308654849,17.09822732012513,33121.31159541189,,
2004,19,European Union,oranges,0.39505,2004-05-03,,,,,,,,,Natural,Meteorological,Storm,Storm (General),,42.0,3,1.0,Natural,Climatological,Drought,Drought,,15000000.0,3,4.0,26.21788321167883,13.773266423357665,93.9,0.08567518248175184,17.258485401459854,36944.24783759125,25.850486618004865,16.216423357664233,1937.3,2.3568126520681263,17.544890510948903,34742.93180048662,20.428779979144945,12.102346193952034,3057.4,1.594056308654849,17.09822732012513,33121.31159541189,,
2004,20,European Union,lemons,0.2206,2004-05-10,,,,,,,,,Natural,Meteorological,Storm,Storm (General),,42.0,3,1.0,Natural,Climatological,Drought,Drought,,15000000.0,3,4.0,26.158302919708028,13.642518248175183,94.0,0.08576642335766424,17.261678832116786,36938.42928832117,25.93065693430657,16.27177615571776,1930.0,2.3479318734793186,17.381751824817517,34872.31888077859,20.040093847758083,11.811730969760168,3191.3,1.6638686131386862,17.26438998957247,32948.551965589155,,
2004,20,European Union,mandarins,0.5,2004-05-10,,,,,,,,,Natural,Meteorological,Storm,Storm (General),,42.0,3,1.0,Natural,Climatological,Drought,Drought,,15000000.0,3,4.0,26.158302919708028,13.642518248175183,94.0,0.08576642335766424,17.261678832116786,36938.42928832117,25.93065693430657,16.27177615571776,1930.0,2.3479318734793186,17.381751824817517,34872.31888077859,20.040093847758083,11.811730969760168,3191.3,1.6638686131386862,17.26438998957247,32948.551965589155,,
2004,20,European Union,oranges,0.1381,2004-05-10,,,,,,,,,Natural,Meteorological,Storm,Storm (General),,42.0,3,1.0,Natural,Climatological,Drought,Drought,,15000000.0,3,4.0,26.158302919708028,13.642518248175183,94.0,0.08576642335766424,17.261678832116786,36938.42928832117,25.93065693430657,16.27177615571776,1930.0,2.3479318734793186,17.381751824817517,34872.31888077859,20.040093847758083,11.811730969760168,3191.3,1.6638686131386862,17.26438998957247,32948.551965589155,,
2004,21,European Union,lemons,0.403,2004-05-17,,,,,,,,,Natural,Meteorological,Storm,Storm (General),,42.0,3,1.0,Natural,Climatological,Drought,Drought,,15000000.0,3,4.0,26.070985401459854,13.535857664233577,93.9,0.08567518248175184,17.29288321167883,36968.32915145985,25.955839416058396,16.33175182481752,1918.3,2.333698296836983,17.291970802919707,34878.8350486618,19.65172054223149,11.51970802919708,3374.6,1.759436913451512,17.28561001042753,32836.82980709072,,
2004,21,European Union,mandarins,0.5,2004-05-17,,,,,,,,,Natural,Meteorological,Storm,Storm (General),,42.0,3,1.0,Natural,Climatological,Drought,Drought,,15000000.0,3,4.0,26.070985401459854,13.535857664233577,93.9,0.08567518248175184,17.29288321167883,36968.32915145985,25.955839416058396,16.33175182481752,1918.3,2.333698296836983,17.291970802919707,34878.8350486618,19.65172054223149,11.51970802919708,3374.6,1.759436913451512,17.28561001042753,32836.82980709072,,
2004,21,European Union,oranges,0.3973,2004-05-17,,,,,,,,,Natural,Meteorological,Storm,Storm (General),,42.0,3,1.0,Natural,Climatological,Drought,Drought,,15000000.0,3,4.0,26.070985401459854,13.535857664233577,93.9,0.08567518248175184,17.29288321167883,36968.32915145985,25.955839416058396,16.33175182481752,1918.3,2.333698296836983,17.291970802919707,34878.8350486618,19.65172054223149,11.51970802919708,3374.6,1.759436913451512,17.28561001042753,32836.82980709072,,
2004,22,European Union,lemons,0.3699,2004-05-24,,,,,,,,,Natural,Meteorological,Storm,Storm (General),,42.0,3,1.0,Natural,Climatological,Drought,Drought,,15000000.0,3,4.0,25.883850364963504,13.391788321167883,95.5,0.08713503649635036,17.334306569343067,36980.46047445256,25.968856447688566,16.413625304136254,1898.5,2.309610705596107,17.162773722627737,34819.72998783455,19.410010427528675,11.266266944734099,3363.0,1.7533889468196038,17.299426485922837,32914.487851929094,,
2004,22,European Union,mandarins,0.45,2004-05-24,,,,,,,,,Natural,Meteorological,Storm,Storm (General),,42.0,3,1.0,Natural,Climatological,Drought,Drought,,15000000.0,3,4.0,25.883850364963504,13.391788321167883,95.5,0.08713503649635036,17.334306569343067,36980.46047445256,25.968856447688566,16.413625304136254,1898.5,2.309610705596107,17.162773722627737,34819.72998783455,19.410010427528675,11.266266944734099,3363.0,1.7533889468196038,17.299426485922837,32914.487851929094,,
2004,22,European Union,oranges,0.3608,2004-05-24,,,,,,,,,Natural,Meteorological,Storm,Storm (General),,42.0,3,1.0,Natural,Climatological,Drought,Drought,,15000000.0,3,4.0,25.883850364963504,13.391788321167883,95.5,0.08713503649635036,17.334306569343067,36980.46047445256,25.968856447688566,16.413625304136254,1898.5,2.309610705596107,17.162773722627737,34819.72998783455,19.410010427528675,11.266266944734099,3363.0,1.7533889468196038,17.299426485922837,32914.487851929094,,
2004,23,European Union,lemons,0.2785,2004-05-31,,,,,,,,,Natural,Meteorological,Storm,Storm (General),,42.0,3,1.0,Natural,Climatological,Drought,Drought,,15000000.0,3,4.0,25.816149635036496,13.25638686131387,95.5,0.08713503649635036,17.416605839416057,37035.59625912409,25.915206812652066,16.422384428223847,1897.6,2.308515815085158,17.037834549878347,34771.38218978102,19.219238790406674,11.100729927007299,3382.9,1.7637643378519292,17.191710114702815,33007.7903076121,,
2004,23,European Union,mandarins,0.45,2004-05-31,,,,,,,,,Natural,Meteorological,Storm,Storm (General),,42.0,3,1.0,Natural,Climatological,Drought,Drought,,15000000.0,3,4.0,25.816149635036496,13.25638686131387,95.5,0.08713503649635036,17.416605839416057,37035.59625912409,25.915206812652066,16.422384428223847,1897.6,2.308515815085158,17.037834549878347,34771.38218978102,19.219238790406674,11.100729927007299,3382.9,1.7637643378519292,17.191710114702815,33007.7903076121,,
2004,23,European Union,oranges,0.1457,2004-05-31,,,,,,,,,Natural,Meteorological,Storm,Storm (General),,42.0,3,1.0,Natural,Climatological,Drought,Drought,,15000000.0,3,4.0,25.816149635036496,13.25638686131387,95.5,0.08713503649635036,17.416605839416057,37035.59625912409,25.915206812652066,16.422384428223847,1897.6,2.308515815085158,17.037834549878347,34771.38218978102,19.219238790406674,11.100729927007299,3382.9,1.7637643378519292,17.191710114702815,33007.7903076121,,
2004,24,European Union,lemons,0.2917,2004-06-07,,,,,,,,,Natural,Meteorological,Storm,Storm (General),,42.0,3,1.0,Natural,Climatological,Drought,Drought,,15000000.0,3,4.0,25.723631386861314,13.115328467153285,95.5,0.08713503649635036,17.443339416058397,37135.49364051095,25.78345498783455,16.32603406326034,1859.3,2.2619221411192214,16.889294403892944,34806.509270072995,19.20177267987487,11.037122002085507,3193.4,1.664963503649635,17.17643378519291,33284.58273722628,,
2004,24,European Union,mandarins,0.45,2004-06-07,,,,,,,,,Natural,Meteorological,Storm,Storm (General),,42.0,3,1.0,Natural,Climatological,Drought,Drought,,15000000.0,3,4.0,25.723631386861314,13.115328467153285,95.5,0.08713503649635036,17.443339416058397,37135.49364051095,25.78345498783455,16.32603406326034,1859.3,2.2619221411192214,16.889294403892944,34806.509270072995,19.20177267987487,11.037122002085507,3193.4,1.664963503649635,17.17643378519291,33284.58273722628,,
2004,24,European Union,oranges,0.1858,2004-06-07,,,,,,,,,Natural,Meteorological,Storm,Storm (General),,42.0,3,1.0,Natural,Climatological,Drought,Drought,,15000000.0,3,4.0,25.723631386861314,13.115328467153285,95.5,0.08713503649635036,17.443339416058397,37135.49364051095,25.78345498783455,16.32603406326034,1859.3,2.2619221411192214,16.889294403892944,34806.509270072995,19.20177267987487,11.037122002085507,3193.4,1.664963503649635,17.17643378519291,33284.58273722628,,
2004,25,European Union,lemons,0.3025,2004-06-14,,,,,,,,,Natural,Meteorological,Storm,Storm (General),,42.0,3,1.0,Natural,Climatological,Drought,Drought,,15000000.0,3,4.0,25.695255474452555,13.071259124087591,95.5,0.08713503649635036,17.485401459854014,37218.86305656934,25.67785888077859,16.21873479318735,1831.2,2.2277372262773723,16.776885644768857,34844.65315085158,19.182898852971846,11.022627737226278,3185.6,1.6608967674661106,17.150521376433783,33441.38019812304,,
2004,25,European Union,mandarins,0.45,2004-06-14,,,,,,,,,Natural,Meteorological,Storm,Storm (General),,42.0,3,1.0,Natural,Climatological,Drought,Drought,,15000000.0,3,4.0,25.695255474452555,13.071259124087591,95.5,0.08713503649635036,17.485401459854014,37218.86305656934,25.67785888077859,16.21873479318735,1831.2,2.2277372262773723,16.776885644768857,34844.65315085158,19.182898852971846,11.022627737226278,3185.6,1.6608967674661106,17.150521376433783,33441.38019812304,,
2004,25,European Union,oranges,0.1801,2004-06-14,,,,,,,,,Natural,Meteorological,Storm,Storm (General),,42.0,3,1.0,Natural,Climatological,Drought,Drought,,15000000.0,3,4.0,25.695255474452555,13.071259124087591,95.5,0.08713503649635036,17.485401459854014,37218.86305656934,25.67785888077859,16.21873479318735,1831.2,2.2277372262773723,16.776885644768857,34844.65315085158,19.182898852971846,11.022627737226278,3185.6,1.6608967674661106,17.150521376433783,33441.38019812304,,
2004,26,European Union,lemons,0.4636,2004-06-21,,,,,,,,,Natural,Meteorological,Storm,Storm (General),,42.0,3,1.0,Natural,Climatological,Drought,Drought,,15000000.0,3,4.0,25.752189781021897,13.060857664233577,96.3,0.08786496350364963,17.49598540145985,37357.21216240876,25.65012165450122,16.130048661800487,1810.5,2.2025547445255476,16.624574209245743,34907.57725060827,19.216736183524503,11.043587069864442,3208.5,1.6728362877997915,17.173305526590198,33637.12173096976,,
2004,26,European Union,mandarins,0.45,2004-06-21,,,,,,,,,Natural,Meteorological,Storm,Storm (General),,42.0,3,1.0,Natural,Climatological,Drought,Drought,,15000000.0,3,4.0,25.752189781021897,13.060857664233577,96.3,0.08786496350364963,17.49598540145985,37357.21216240876,25.65012165450122,16.130048661800487,1810.5,2.2025547445255476,16.624574209245743,34907.57725060827,19.216736183524503,11.043587069864442,3208.5,1.6728362877997915,17.173305526590198,33637.12173096976,,
2004,26,European Union,oranges,0.4443,2004-06-21,,,,,,,,,Natural,Meteorological,Storm,Storm (General),,42.0,3,1.0,Natural,Climatological,Drought,Drought,,15000000.0,3,4.0,25.752189781021897,13.060857664233577,96.3,0.08786496350364963,17.49598540145985,37357.21216240876,25.65012165450122,16.130048661800487,1810.5,2.2025547445255476,16.624574209245743,34907.57725060827,19.216736183524503,11.043587069864442,3208.5,1.6728362877997915,17.173305526590198,33637.12173096976,,
2004,27,European Union,lemons,0.4836,2004-06-28,,,,,,,,,Natural,Meteorological,Storm,Storm (General),,42.0,3,1.0,Natural,Climatological,Drought,Drought,,15000000.0,3,4.0,25.811222627737227,13.08375912408759,96.3,0.08786496350364963,17.515237226277375,37514.3513229927,25.56484184914842,16.042944038929438,1805.7,2.1967153284671532,16.52846715328467,34884.13428223844,19.31652763295099,11.078623566214807,3181.6,1.6588112617309698,17.233159541188737,33922.98913451512,,
2004,27,European Union,mandarins,0.45,2004-06-28,,,,,,,,,Natural,Meteorological,Storm,Storm (General),,42.0,3,1.0,Natural,Climatological,Drought,Drought,,15000000.0,3,4.0,25.811222627737227,13.08375912408759,96.3,0.08786496350364963,17.515237226277375,37514.3513229927,25.56484184914842,16.042944038929438,1805.7,2.1967153284671532,16.52846715328467,34884.13428223844,19.31652763295099,11.078623566214807,3181.6,1.6588112617309698,17.233159541188737,33922.98913451512,,
2004,27,European Union,oranges,0.5111,2004-06-28,,,,,,,,,Natural,Meteorological,Storm,Storm (General),,42.0,3,1.0,Natural,Climatological,Drought,Drought,,15000000.0,3,4.0,25.811222627737227,13.08375912408759,96.3,0.08786496350364963,17.515237226277375,37514.3513229927,25.56484184914842,16.042944038929438,1805.7,2.1967153284671532,16.52846715328467,34884.13428223844,19.31652763295099,11.078623566214807,3181.6,1.6588112617309698,17.233159541188737,33922.98913451512,,
2004,28,European Union,lemons,0.5814,2004-07-05,,,,,,,,,Natural,Meteorological,Storm,Storm (General),,42.0,3,1.0,Natural,Climatological,Drought,Drought,,15000000.0,3,4.0,25.93631386861314,13.110857664233576,96.3,0.08786496350364963,17.525912408759126,37705.590885036494,25.408637469586377,15.928223844282238,1834.3,2.231508515815085,16.478467153284672,34717.41899026764,19.475182481751826,11.14963503649635,3098.6,1.6155370177267987,17.221011470281542,34346.91535453597,,
2004,28,European Union,mandarins,0.45,2004-07-05,,,,,,,,,Natural,Meteorological,Storm,Storm (General),,42.0,3,1.0,Natural,Climatological,Drought,Drought,,15000000.0,3,4.0,25.93631386861314,13.110857664233576,96.3,0.08786496350364963,17.525912408759126,37705.590885036494,25.408637469586377,15.928223844282238,1834.3,2.231508515815085,16.478467153284672,34717.41899026764,19.475182481751826,11.14963503649635,3098.6,1.6155370177267987,17.221011470281542,34346.91535453597,,
2004,28,European Union,oranges,0.5708,2004-07-05,,,,,,,,,Natural,Meteorological,Storm,Storm (General),,42.0,3,1.0,Natural,Climatological,Drought,Drought,,15000000.0,3,4.0,25.93631386861314,13.110857664233576,96.3,0.08786496350364963,17.525912408759126,37705.590885036494,25.408637469586377,15.928223844282238,1834.3,2.231508515815085,16.478467153284672,34717.41899026764,19.475182481751826,11.14963503649635,3098.6,1.6155370177267987,17.221011470281542,34346.91535453597,,
2004,29,European Union,lemons,0.5636,2004-07-12,,,,,,,,,Natural,Meteorological,Storm,Storm (General),,42.0,3,1.0,Natural,Climatological,Drought,Drought,,15000000.0,3,4.0,26.060766423357663,13.172810218978102,96.3,0.08786496350364963,17.5132299270073,37891.84769160584,25.157055961070558,15.747810218978103,1822.0,2.21654501216545,16.356447688564476,34669.10737226278,19.631908237747655,11.254744525547444,2976.9,1.5520855057351408,17.32862356621481,34733.3734358707,,
