year,weekNumber,location,price_per_kg,product,variety,description
2024,21,European Union,1.2,oranges,Tarocco - Cat. I - Cal. 2-4,European Union - oranges - Tarocco - Cat. I - Cal. 2-4
2024,21,European Union,0.8834,oranges,Lanelate - Cat. I - Cal. 2-4,European Union - oranges - Lanelate - Cat. I - Cal. 2-4
2024,21,European Union,1.1409,lemons,Cat. I - Cal. 1-3,European Union - lemons - Cat. I - Cal. 1-3
2024,21,Greece,0.405,oranges,Valencia late - Cat. I - Cal. 2-4,Greece - oranges - Valencia late - Cat. I - Cal. 2-4
2024,21,Greece,0.585,oranges,navel,Greece - oranges - navel
2024,21,Greece,0.774,lemons,Cat. I - Cal. 1-3,Greece - lemons - Cat. I - Cal. 1-3
2024,21,Italy,1.0986,oranges,Valencia late - Cat. I - Cal. 2-4,Italy - oranges - Valencia late - Cat. I - Cal. 2-4
2024,21,Italy,1.2,oranges,Tarocco - Cat. I - Cal. 2-4,Italy - oranges - Tarocco - Cat. I - Cal. 2-4
2024,21,Italy,0.9057,lemons,Cat. I - Cal. 1-3,Italy - lemons - Cat. I - Cal. 1-3
2024,21,Spain,1.2421,mandarins,Cat. I - Cal. 1x-2,Spain - mandarins - Cat. I - Cal. 1x-2
2024,21,Spain,0.8953,oranges,Lanelate - Cat. I - Cal. 2-4,Spain - oranges - Lanelate - Cat. I - Cal. 2-4
2024,21,Spain,1.323,lemons,Cat. I - Cal. 1-3,Spain - lemons - Cat. I - Cal. 1-3
2024,21,Spain,0.5414,oranges,navel,Spain - oranges - navel
2024,21,Spain,0.6911,oranges,Valencia late - Cat. I - Cal. 2-4,Spain - oranges - Valencia late - Cat. I - Cal. 2-4
2024,20,European Union,0.7774,oranges,Valencia late - Cat. I - Cal. 2-4,European Union - oranges - Valencia late - Cat. I - Cal. 2-4
2024,20,European Union,0.5626,oranges,navel,European Union - oranges - navel
2024,20,European Union,1.2,oranges,Tarocco - Cat. I - Cal. 2-4,European Union - oranges - Tarocco - Cat. I - Cal. 2-4
2024,20,European Union,1.1428,lemons,Cat. I - Cal. 1-3,European Union - lemons - Cat. I - Cal. 1-3
2024,20,European Union,0.8996,oranges,Lanelate - Cat. I - Cal. 2-4,European Union - oranges - Lanelate - Cat. I - Cal. 2-4
2024,20,European Union,1.1238,mandarins,Cat. I - Cal. 1x-2,European Union - mandarins - Cat. I - Cal. 1x-2
2024,20,Greece,0.7909,lemons,Cat. I - Cal. 1-3,Greece - lemons - Cat. I - Cal. 1-3
2024,20,Greece,0.405,oranges,Valencia late - Cat. I - Cal. 2-4,Greece - oranges - Valencia late - Cat. I - Cal. 2-4
2024,20,Greece,0.585,oranges,navel,Greece - oranges - navel
2024,20,Italy,1.2,oranges,Tarocco - Cat. I - Cal. 2-4,Italy - oranges - Tarocco - Cat. I - Cal. 2-4
2024,20,Italy,1.0986,oranges,Valencia late - Cat. I - Cal. 2-4,Italy - oranges - Valencia late - Cat. I - Cal. 2-4
2024,20,Italy,0.9057,lemons,Cat. I - Cal. 1-3,Italy - lemons - Cat. I - Cal. 1-3
2024,20,Spain,0.9129,oranges,Lanelate - Cat. I - Cal. 2-4,Spain - oranges - Lanelate - Cat. I - Cal. 2-4
2024,20,Spain,1.3242,lemons,Cat. I - Cal. 1-3,Spain - lemons - Cat. I - Cal. 1-3
2024,20,Spain,0.5546,oranges,navel,Spain - oranges - navel
2024,20,Spain,1.2217,mandarins,Cat. I - Cal. 1x-2,Spain - mandarins - Cat. I - Cal. 1x-2
2024,20,Spain,0.7086,oranges,Valencia late - Cat. I - Cal. 2-4,Spain - oranges - Valencia late - Cat. I - Cal. 2-4
2024,19,European Union,1.1025,lemons,Cat. I - Cal. 1-3,European Union - lemons - Cat. I - Cal. 1-3
2024,19,European Union,0.8707,oranges,Valencia late - Cat. I - Cal. 2-4,European Union - oranges - Valencia late - Cat. I - Cal. 2-4
2024,19,European Union,0.5942,oranges,navel,European Union - oranges - navel
2024,19,European Union,1.178,oranges,Tarocco - Cat. I - Cal. 2-4,European Union - oranges - Tarocco - Cat. I - Cal. 2-4
2024,19,European Union,0.8652,oranges,Lanelate - Cat. I - Cal. 2-4,European Union - oranges - Lanelate - Cat. I - Cal. 2-4
2024,19,European Union,0.6482,oranges,Salustiana - Cat. I - Cal. 2-4,European Union - oranges - Salustiana - Cat. I - Cal. 2-4
2024,19,European Union,1.1738,mandarins,Cat. I - Cal. 1x-2,European Union - mandarins - Cat. I - Cal. 1x-2
2024,19,Greece,0.6075,lemons,Cat. I - Cal. 1-3,Greece - lemons - Cat. I - Cal. 1-3
2024,19,Greece,0.585,oranges,navel,Greece - oranges - navel
2024,19,Italy,0.8426,lemons,Cat. I - Cal. 1-3,Italy - lemons - Cat. I - Cal. 1-3
2024,19,Italy,1.178,oranges,Tarocco - Cat. I - Cal. 2-4,Italy - oranges - Tarocco - Cat. I - Cal. 2-4
2024,19,Italy,1.0986,oranges,Valencia late - Cat. I - Cal. 2-4,Italy - oranges - Valencia late - Cat. I - Cal. 2-4
2024,19,Spain,0.7283,oranges,Valencia late - Cat. I - Cal. 2-4,Spain - oranges - Valencia late - Cat. I - Cal. 2-4
2024,19,Spain,0.5974,oranges,navel,Spain - oranges - navel
2024,19,Spain,1.3146,lemons,Cat. I - Cal. 1-3,Spain - lemons - Cat. I - Cal. 1-3
2024,19,Spain,0.6482,oranges,Salustiana - Cat. I - Cal. 2-4,Spain - oranges - Salustiana - Cat. I - Cal. 2-4
2024,19,Spain,0.8756,oranges,Lanelate - Cat. I - Cal. 2-4,Spain - oranges - Lanelate - Cat. I - Cal. 2-4
2024,19,Spain,1.2936,mandarins,Cat. I - Cal. 1x-2,Spain - mandarins - Cat. I - Cal. 1x-2
2024,18,European Union,1.178,oranges,Tarocco - Cat. I - Cal. 2-4,European Union - oranges - Tarocco - Cat. I - Cal. 2-4
2024,18,European Union,1.0827,lemons,Cat. I - Cal. 1-3,European Union - lemons - Cat. I - Cal. 1-3
2024,18,European Union,1.1923,mandarins,Cat. I - Cal. 1x-2,European Union - mandarins - Cat. I - Cal. 1x-2
2024,18,European Union,0.8938,oranges,Valencia late - Cat. I - Cal. 2-4,European Union - oranges - Valencia late - Cat. I - Cal. 2-4
2024,18,European Union,0.6304,oranges,navel,European Union - oranges - navel
2024,18,European Union,0.8267,oranges,Lanelate - Cat. I - Cal. 2-4,European Union - oranges - Lanelate - Cat. I - Cal. 2-4
2024,18,European Union,0.7,oranges,Salustiana - Cat. I - Cal. 2-4,European Union - oranges - Salustiana - Cat. I - Cal. 2-4
2024,18,Greece,0.6188,lemons,Cat. I - Cal. 1-3,Greece - lemons - Cat. I - Cal. 1-3
2024,18,Greece,0.585,oranges,navel,Greece - oranges - navel
2024,18,Italy,0.7694,lemons,Cat. I - Cal. 1-3,Italy - lemons - Cat. I - Cal. 1-3
2024,18,Italy,1.0986,oranges,Valencia late - Cat. I - Cal. 2-4,Italy - oranges - Valencia late - Cat. I - Cal. 2-4
2024,18,Italy,1.178,oranges,Tarocco - Cat. I - Cal. 2-4,Italy - oranges - Tarocco - Cat. I - Cal. 2-4
2024,18,Spain,0.6465,oranges,navel,Spain - oranges - navel
2024,18,Spain,0.7,oranges,Salustiana - Cat. I - Cal. 2-4,Spain - oranges - Salustiana - Cat. I - Cal. 2-4
2024,18,Spain,1.3202,mandarins,Cat. I - Cal. 1x-2,Spain - mandarins - Cat. I - Cal. 1x-2
2024,18,Spain,0.7658,oranges,Valencia late - Cat. I - Cal. 2-4,Spain - oranges - Valencia late - Cat. I - Cal. 2-4
2024,18,Spain,1.3223,lemons,Cat. I - Cal. 1-3,Spain - lemons - Cat. I - Cal. 1-3
2024,18,Spain,0.8339,oranges,Lanelate - Cat. I - Cal. 2-4,Spain - oranges - Lanelate - Cat. I - Cal. 2-4
2024,17,European Union,1.178,oranges,Tarocco - Cat. I - Cal. 2-4,European Union - oranges - Tarocco - Cat. I - Cal. 2-4
2024,17,European Union,1.0905,mandarins,Cat. I - Cal. 1x-2,European Union - mandarins - Cat. I - Cal. 1x-2
2024,17,European Union,0.6721,oranges,Salustiana - Cat. I - Cal. 2-4,European Union - oranges - Salustiana - Cat. I - Cal. 2-4
2024,17,European Union,0.9154,oranges,Valencia late - Cat. I - Cal. 2-4,European Union - oranges - Valencia late - Cat. I - Cal. 2-4
2024,17,European Union,1.0647,lemons,Cat. I - Cal. 1-3,European Union - lemons - Cat. I - Cal. 1-3
2024,17,European Union,0.7467,oranges,Lanelate - Cat. I - Cal. 2-4,European Union - oranges - Lanelate - Cat. I - Cal. 2-4
2024,17,European Union,0.6298,oranges,navel,European Union - oranges - navel
2024,17,Greece,0.5957,lemons,Cat. I - Cal. 1-3,Greece - lemons - Cat. I - Cal. 1-3
2024,17,Greece,0.585,oranges,navel,Greece - oranges - navel
2024,17,Italy,1.178,oranges,Tarocco - Cat. I - Cal. 2-4,Italy - oranges - Tarocco - Cat. I - Cal. 2-4
2024,17,Italy,1.1,oranges,Valencia late - Cat. I - Cal. 2-4,Italy - oranges - Valencia late - Cat. I - Cal. 2-4
2024,17,Italy,1.1,mandarins,Cat. I - Cal. 1x-2,Italy - mandarins - Cat. I - Cal. 1x-2
2024,17,Italy,0.7896,lemons,Cat. I - Cal. 1-3,Italy - lemons - Cat. I - Cal. 1-3
2024,17,Spain,1.1263,mandarins,Cat. I - Cal. 1x-2,Spain - mandarins - Cat. I - Cal. 1x-2
2024,17,Spain,0.7473,oranges,Lanelate - Cat. I - Cal. 2-4,Spain - oranges - Lanelate - Cat. I - Cal. 2-4
2024,17,Spain,1.2826,lemons,Cat. I - Cal. 1-3,Spain - lemons - Cat. I - Cal. 1-3
2024,17,Spain,0.8,oranges,Valencia late - Cat. I - Cal. 2-4,Spain - oranges - Valencia late - Cat. I - Cal. 2-4
2024,17,Spain,0.6457,oranges,navel,Spain - oranges - navel
2024,17,Spain,0.6721,oranges,Salustiana - Cat. I - Cal. 2-4,Spain - oranges - Salustiana - Cat. I - Cal. 2-4
2024,16,European Union,0.9198,oranges,Valencia late - Cat. I - Cal. 2-4,European Union - oranges - Valencia late - Cat. I - Cal. 2-4
2024,16,European Union,0.8316,lemons,Cat. I - Cal. 1-3,European Union - lemons - Cat. I - Cal. 1-3
2024,16,European Union,0.6411,oranges,Salustiana - Cat. I - Cal. 2-4,European Union - oranges - Salustiana - Cat. I - Cal. 2-4
2024,16,European Union,1.0008,mandarins,Cat. I - Cal. 1x-2,European Union - mandarins - Cat. I - Cal. 1x-2
2024,16,European Union,0.7536,oranges,Lanelate - Cat. I - Cal. 2-4,European Union - oranges - Lanelate - Cat. I - Cal. 2-4
2024,16,European Union,1.178,oranges,Tarocco - Cat. I - Cal. 2-4,European Union - oranges - Tarocco - Cat. I - Cal. 2-4
2024,16,European Union,0.585,oranges,navel,European Union - oranges - navel
2024,16,Greece,0.5963,lemons,Cat. I - Cal. 1-3,Greece - lemons - Cat. I - Cal. 1-3
2024,16,Greece,0.585,oranges,navel,Greece - oranges - navel
2024,16,Italy,1.0357,mandarins,Cat. I - Cal. 1x-2,Italy - mandarins - Cat. I - Cal. 1x-2
2024,16,Italy,0.7896,lemons,Cat. I - Cal. 1-3,Italy - lemons - Cat. I - Cal. 1-3
2024,16,Italy,1.1,oranges,Valencia late - Cat. I - Cal. 2-4,Italy - oranges - Valencia late - Cat. I - Cal. 2-4
2024,16,Italy,1.178,oranges,Tarocco - Cat. I - Cal. 2-4,Italy - oranges - Tarocco - Cat. I - Cal. 2-4
2024,16,Spain,0.8847,lemons,Cat. I - Cal. 1-3,Spain - lemons - Cat. I - Cal. 1-3
2024,16,Spain,0.7547,oranges,Lanelate - Cat. I - Cal. 2-4,Spain - oranges - Lanelate - Cat. I - Cal. 2-4
2024,16,Spain,0.6411,oranges,Salustiana - Cat. I - Cal. 2-4,Spain - oranges - Salustiana - Cat. I - Cal. 2-4
2024,16,Spain,0.9335,mandarins,Cat. I - Cal. 1x-2,Spain - mandarins - Cat. I - Cal. 1x-2
2024,16,Spain,0.8072,oranges,Valencia late - Cat. I - Cal. 2-4,Spain - oranges - Valencia late - Cat. I - Cal. 2-4
2024,15,European Union,1.0655,mandarins,Cat. I - Cal. 1x-2,European Union - mandarins - Cat. I - Cal. 1x-2
2024,15,European Union,0.7109,oranges,Salustiana - Cat. I - Cal. 2-4,European Union - oranges - Salustiana - Cat. I - Cal. 2-4
2024,15,European Union,0.7856,oranges,Lanelate - Cat. I - Cal. 2-4,European Union - oranges - Lanelate - Cat. I - Cal. 2-4
2024,15,European Union,1.178,oranges,Tarocco - Cat. I - Cal. 2-4,European Union - oranges - Tarocco - Cat. I - Cal. 2-4
2024,15,European Union,0.5963,oranges,navel,European Union - oranges - navel
2024,15,European Union,0.7929,oranges,Valencia late - Cat. I - Cal. 2-4,European Union - oranges - Valencia late - Cat. I - Cal. 2-4
2024,15,European Union,0.8267,lemons,Cat. I - Cal. 1-3,European Union - lemons - Cat. I - Cal. 1-3
2024,15,Greece,0.5963,oranges,navel,Greece - oranges - navel
2024,15,Greece,0.5963,lemons,Cat. I - Cal. 1-3,Greece - lemons - Cat. I - Cal. 1-3
2024,15,Italy,0.7896,lemons,Cat. I - Cal. 1-3,Italy - lemons - Cat. I - Cal. 1-3
2024,15,Italy,1.0357,mandarins,Cat. I - Cal. 1x-2,Italy - mandarins - Cat. I - Cal. 1x-2
2024,15,Italy,1.178,oranges,Tarocco - Cat. I - Cal. 2-4,Italy - oranges - Tarocco - Cat. I - Cal. 2-4
2024,15,Spain,0.8762,lemons,Cat. I - Cal. 1-3,Spain - lemons - Cat. I - Cal. 1-3
2024,15,Spain,0.7109,oranges,Salustiana - Cat. I - Cal. 2-4,Spain - oranges - Salustiana - Cat. I - Cal. 2-4
2024,15,Spain,1.0458,mandarins,Cat. I - Cal. 1x-2,Spain - mandarins - Cat. I - Cal. 1x-2
2024,15,Spain,0.7929,oranges,Valencia late - Cat. I - Cal. 2-4,Spain - oranges - Valencia late - Cat. I - Cal. 2-4
2024,15,Spain,0.7927,oranges,Lanelate - Cat. I - Cal. 2-4,Spain - oranges - Lanelate - Cat. I - Cal. 2-4
2024,14,European Union,0.8403,lemons,Cat. I - Cal. 1-3,European Union - lemons - Cat. I - Cal. 1-3
2024,14,European Union,0.877,oranges,Valencia late - Cat. I - Cal. 2-4,European Union - oranges - Valencia late - Cat. I - Cal. 2-4
2024,14,European Union,0.763,oranges,Lanelate - Cat. I - Cal. 2-4,European Union - oranges - Lanelate - Cat. I - Cal. 2-4
2024,14,European Union,0.54,oranges,navel,European Union - oranges - navel
2024,14,European Union,1.178,oranges,Tarocco - Cat. I - Cal. 2-4,European Union - oranges - Tarocco - Cat. I - Cal. 2-4
2024,14,European Union,1.0938,mandarins,Cat. I - Cal. 1x-2,European Union - mandarins - Cat. I - Cal. 1x-2
2024,14,European Union,0.7743,oranges,Salustiana - Cat. I - Cal. 2-4,European Union - oranges - Salustiana - Cat. I - Cal. 2-4
2024,14,Greece,0.5963,lemons,Cat. I - Cal. 1-3,Greece - lemons - Cat. I - Cal. 1-3
2024,14,Greece,0.54,oranges,navel,Greece - oranges - navel
2024,14,Italy,0.7896,lemons,Cat. I - Cal. 1-3,Italy - lemons - Cat. I - Cal. 1-3
2024,14,Italy,1.0357,mandarins,Cat. I - Cal. 1x-2,Italy - mandarins - Cat. I - Cal. 1x-2
2024,14,Italy,1.178,oranges,Tarocco - Cat. I - Cal. 2-4,Italy - oranges - Tarocco - Cat. I - Cal. 2-4
2024,14,Spain,0.8994,lemons,Cat. I - Cal. 1-3,Spain - lemons - Cat. I - Cal. 1-3
2024,14,Spain,0.7682,oranges,Lanelate - Cat. I - Cal. 2-4,Spain - oranges - Lanelate - Cat. I - Cal. 2-4
2024,14,Spain,0.877,oranges,Valencia late - Cat. I - Cal. 2-4,Spain - oranges - Valencia late - Cat. I - Cal. 2-4
2024,14,Spain,0.7743,oranges,Salustiana - Cat. I - Cal. 2-4,Spain - oranges - Salustiana - Cat. I - Cal. 2-4
2024,14,Spain,1.1235,mandarins,Cat. I - Cal. 1x-2,Spain - mandarins - Cat. I - Cal. 1x-2
2024,13,European Union,1.1442,mandarins,Cat. I - Cal. 1x-2,European Union - mandarins - Cat. I - Cal. 1x-2
2024,13,European Union,1.178,oranges,Tarocco - Cat. I - Cal. 2-4,European Union - oranges - Tarocco - Cat. I - Cal. 2-4
2024,13,European Union,0.859,oranges,navel,European Union - oranges - navel
2024,13,European Union,1.0155,oranges,Valencia late - Cat. I - Cal. 2-4,European Union - oranges - Valencia late - Cat. I - Cal. 2-4
2024,13,European Union,0.8668,lemons,Cat. I - Cal. 1-3,European Union - lemons - Cat. I - Cal. 1-3
2024,13,European Union,0.8295,oranges,Salustiana - Cat. I - Cal. 2-4,European Union - oranges - Salustiana - Cat. I - Cal. 2-4
2024,13,European Union,0.8504,oranges,Lanelate - Cat. I - Cal. 2-4,European Union - oranges - Lanelate - Cat. I - Cal. 2-4
2024,13,Greece,0.54,oranges,navel,Greece - oranges - navel
2024,13,Greece,0.5963,lemons,Cat. I - Cal. 1-3,Greece - lemons - Cat. I - Cal. 1-3
2024,13,Italy,1.0397,oranges,navel,Italy - oranges - navel
2024,13,Italy,0.7896,lemons,Cat. I - Cal. 1-3,Italy - lemons - Cat. I - Cal. 1-3
2024,13,Italy,1.0357,mandarins,Cat. I - Cal. 1x-2,Italy - mandarins - Cat. I - Cal. 1x-2
2024,13,Italy,1.178,oranges,Tarocco - Cat. I - Cal. 2-4,Italy - oranges - Tarocco - Cat. I - Cal. 2-4
2024,13,Spain,0.8629,oranges,Lanelate - Cat. I - Cal. 2-4,Spain - oranges - Lanelate - Cat. I - Cal. 2-4
2024,13,Spain,0.8295,oranges,Salustiana - Cat. I - Cal. 2-4,Spain - oranges - Salustiana - Cat. I - Cal. 2-4
2024,13,Spain,1.2623,mandarins,Cat. I - Cal. 1x-2,Spain - mandarins - Cat. I - Cal. 1x-2
2024,13,Spain,1.0155,oranges,Valencia late - Cat. I - Cal. 2-4,Spain - oranges - Valencia late - Cat. I - Cal. 2-4
2024,13,Spain,0.9447,lemons,Cat. I - Cal. 1-3,Spain - lemons - Cat. I - Cal. 1-3
2024,12,European Union,1.178,oranges,Tarocco - Cat. I - Cal. 2-4,European Union - oranges - Tarocco - Cat. I - Cal. 2-4
2024,12,European Union,0.8666,lemons,Cat. I - Cal. 1-3,European Union - lemons - Cat. I - Cal. 1-3
2024,12,European Union,0.7763,oranges,Salustiana - Cat. I - Cal. 2-4,European Union - oranges - Salustiana - Cat. I - Cal. 2-4
2024,12,European Union,1.1291,mandarins,Cat. I - Cal. 1x-2,European Union - mandarins - Cat. I - Cal. 1x-2
2024,12,European Union,0.859,oranges,navel,European Union - oranges - navel
2024,12,European Union,0.7945,oranges,Lanelate - Cat. I - Cal. 2-4,European Union - oranges - Lanelate - Cat. I - Cal. 2-4
2024,12,Greece,0.6019,lemons,Cat. I - Cal. 1-3,Greece - lemons - Cat. I - Cal. 1-3
2024,12,Greece,0.54,oranges,navel,Greece - oranges - navel
2024,12,Italy,0.7847,lemons,Cat. I - Cal. 1-3,Italy - lemons - Cat. I - Cal. 1-3
2024,12,Italy,1.0397,oranges,navel,Italy - oranges - navel
2024,12,Italy,1.178,oranges,Tarocco - Cat. I - Cal. 2-4,Italy - oranges - Tarocco - Cat. I - Cal. 2-4
2024,12,Italy,1.0357,mandarins,Cat. I - Cal. 1x-2,Italy - mandarins - Cat. I - Cal. 1x-2
2024,12,Spain,0.7763,oranges,Salustiana - Cat. I - Cal. 2-4,Spain - oranges - Salustiana - Cat. I - Cal. 2-4
2024,12,Spain,0.8024,oranges,Lanelate - Cat. I - Cal. 2-4,Spain - oranges - Lanelate - Cat. I - Cal. 2-4
2024,12,Spain,1.2206,mandarins,Cat. I - Cal. 1x-2,Spain - mandarins - Cat. I - Cal. 1x-2
2024,12,Spain,0.9466,lemons,Cat. I - Cal. 1-3,Spain - lemons - Cat. I - Cal. 1-3
2024,11,European Union,0.8848,oranges,navel,European Union - oranges - navel
2024,11,European Union,0.7668,oranges,Lanelate - Cat. I - Cal. 2-4,European Union - oranges - Lanelate - Cat. I - Cal. 2-4
2024,11,European Union,0.7811,oranges,Salustiana - Cat. I - Cal. 2-4,European Union - oranges - Salustiana - Cat. I - Cal. 2-4
2024,11,European Union,0.8683,lemons,Cat. I - Cal. 1-3,European Union - lemons - Cat. I - Cal. 1-3
2024,11,European Union,1.2639,oranges,Tarocco - Cat. I - Cal. 2-4,European Union - oranges - Tarocco - Cat. I - Cal. 2-4
2024,11,European Union,1.0144,mandarins,Cat. I - Cal. 1x-2,European Union - mandarins - Cat. I - Cal. 1x-2
2024,11,Greece,0.54,oranges,navel,Greece - oranges - navel
2024,11,Greece,0.6159,lemons,Cat. I - Cal. 1-3,Greece - lemons - Cat. I - Cal. 1-3
2024,11,Italy,0.7847,lemons,Cat. I - Cal. 1-3,Italy - lemons - Cat. I - Cal. 1-3
2024,11,Italy,1.0802,oranges,navel,Italy - oranges - navel
2024,11,Italy,1.2639,oranges,Tarocco - Cat. I - Cal. 2-4,Italy - oranges - Tarocco - Cat. I - Cal. 2-4
2024,11,Italy,0.9797,mandarins,Cat. I - Cal. 1x-2,Italy - mandarins - Cat. I - Cal. 1x-2
2024,11,Spain,0.7724,oranges,Lanelate - Cat. I - Cal. 2-4,Spain - oranges - Lanelate - Cat. I - Cal. 2-4
2024,11,Spain,0.9477,lemons,Cat. I - Cal. 1-3,Spain - lemons - Cat. I - Cal. 1-3
2024,11,Spain,0.7811,oranges,Salustiana - Cat. I - Cal. 2-4,Spain - oranges - Salustiana - Cat. I - Cal. 2-4
2024,11,Spain,1.1101,mandarins,Cat. I - Cal. 1x-2,Spain - mandarins - Cat. I - Cal. 1x-2
2024,10,European Union,0.8848,oranges,navel,European Union - oranges - navel
2024,10,European Union,0.8944,lemons,Cat. I - Cal. 1-3,European Union - lemons - Cat. I - Cal. 1-3
2024,10,European Union,1.2344,oranges,Tarocco - Cat. I - Cal. 2-4,European Union - oranges - Tarocco - Cat. I - Cal. 2-4
2024,10,European Union,1.041,mandarins,Cat. I - Cal. 1x-2,European Union - mandarins - Cat. I - Cal. 1x-2
2024,10,European Union,0.727,oranges,Salustiana - Cat. I - Cal. 2-4,European Union - oranges - Salustiana - Cat. I - Cal. 2-4
2024,10,European Union,0.7792,oranges,Lanelate - Cat. I - Cal. 2-4,European Union - oranges - Lanelate - Cat. I - Cal. 2-4
2024,10,Greece,0.54,oranges,navel,Greece - oranges - navel
2024,10,Greece,0.6075,lemons,Cat. I - Cal. 1-3,Greece - lemons - Cat. I - Cal. 1-3
2024,10,Italy,1.2639,oranges,Tarocco - Cat. I - Cal. 2-4,Italy - oranges - Tarocco - Cat. I - Cal. 2-4
2024,10,Italy,1.0802,oranges,navel,Italy - oranges - navel
2024,10,Italy,0.7847,lemons,Cat. I - Cal. 1-3,Italy - lemons - Cat. I - Cal. 1-3
2024,10,Italy,0.9797,mandarins,Cat. I - Cal. 1x-2,Italy - mandarins - Cat. I - Cal. 1x-2
2024,10,Spain,1.1831,mandarins,Cat. I - Cal. 1x-2,Spain - mandarins - Cat. I - Cal. 1x-2
2024,10,Spain,0.7858,oranges,Lanelate - Cat. I - Cal. 2-4,Spain - oranges - Lanelate - Cat. I - Cal. 2-4
2024,10,Spain,0.727,oranges,Salustiana - Cat. I - Cal. 2-4,Spain - oranges - Salustiana - Cat. I - Cal. 2-4
2024,10,Spain,0.9934,lemons,Cat. I - Cal. 1-3,Spain - lemons - Cat. I - Cal. 1-3
2024,9,European Union,0.8349,oranges,Lanelate - Cat. I - Cal. 2-4,European Union - oranges - Lanelate - Cat. I - Cal. 2-4
2024,9,European Union,0.8848,oranges,navel,European Union - oranges - navel
2024,9,European Union,1.2587,oranges,Tarocco - Cat. I - Cal. 2-4,European Union - oranges - Tarocco - Cat. I - Cal. 2-4
2024,9,European Union,0.7973,oranges,Salustiana - Cat. I - Cal. 2-4,European Union - oranges - Salustiana - Cat. I - Cal. 2-4
2024,9,European Union,0.8569,lemons,Cat. I - Cal. 1-3,European Union - lemons - Cat. I - Cal. 1-3
2024,9,European Union,0.7534,clementines,Cat. I - Cal. 1x-2,European Union - clementines - Cat. I - Cal. 1x-2
2024,9,European Union,1.0323,mandarins,Cat. I - Cal. 1x-2,European Union - mandarins - Cat. I - Cal. 1x-2
2024,9,Greece,0.6075,lemons,Cat. I - Cal. 1-3,Greece - lemons - Cat. I - Cal. 1-3
